formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
In3SbO,In,Sb,none,0.6309209,1.3514696,-0.0001123,38.14113834832377,0.0,5.75600574,5.75600574,5.75600574,90.0,90.0,90.0,0.0,In3 O1 Sb1,8.0,51.0,43.0,41.2,13.279999999999998,49.0,75.0,87.0,12.0,79.4,5.280000000000001,75.0,15.9994,121.76,105.7606,96.44268,32.17731200000001,114.818,54.8,903.78,848.98,449.566,181.6856,429.75,13.0,16.0,3.0,14.0,1.2,13.0,2.0,5.0,3.0,4.4,0.9599999999999996,5.0,66.0,142.0,76.0,126.2,24.08,142.0,1.78,3.44,1.66,2.1659999999999995,0.5095999999999996,1.78,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.0,1.2,1.0,0.0,10.0,10.0,8.0,3.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,12.0,2.4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.0,1.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.0,1.2,5.0,9.105,31.56,22.455,22.689,5.4336,24.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,166.0,154.0,119.0,42.8,139.0,In+2 In3+1 O2-1 Sb3-1,-3,3,6,2.1908902300206643
Sm2CuO,Cu,Sm,none,-1.0303174,0.68673015,0.0001706,22.55970501196798,0.0,3.55041785,3.55041784563828,8.51652709028847,77.96888690170256,77.96888690816655,60.00000005253264,0.0,Cu1 O1 Sm2,8.0,62.0,54.0,40.25,21.75,62.0,23.0,87.0,64.0,49.25,26.25,23.0,15.9994,150.36,134.3606,95.06635,55.29365000000001,150.36,54.8,1357.77,1302.97,1025.6425,485.42125,1345.0,3.0,16.0,13.0,8.25,5.25,3.0,2.0,6.0,4.0,4.5,1.5,6.0,66.0,198.0,132.0,148.5,49.5,198.0,1.17,3.44,2.27,1.92,0.76,1.17,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,6.0,6.0,3.0,3.0,6.0,6.0,11.0,5.0,8.25,1.375,8.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,4.0,8.0,1.0,8.0,7.0,4.75,3.25,8.0,9.105,33.23,24.125,21.65875,11.57125,33.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,142.25,65.125,166.0,Cu0+1 O0+1 Sm0+2,0,0,0,0.0
Ho2TeO6,Ho,Te,none,-2.9786012,0.057049613,0.0,14.274132955122878,3.2639,5.496081045439393,5.69057108,8.25861919291898,90.0,95.88405465560328,90.0,0.0,Ho2 O6 Te1,8.0,67.0,59.0,26.0,24.0,8.0,33.0,90.0,57.0,75.33333333333333,18.81481481481482,87.0,15.9994,164.93032,148.93092,61.49522666666667,60.66110222222223,15.9994,54.8,1747.0,1692.2,505.0511111111112,600.3348148148148,54.8,3.0,16.0,13.0,13.11111111111111,4.493827160493827,16.0,2.0,6.0,4.0,3.2222222222222223,1.6296296296296298,2.0,66.0,192.0,126.0,102.0,48.0,66.0,1.23,3.44,2.21,2.8000000000000003,0.8533333333333332,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.111111111111111,1.382716049382716,4.0,0.0,10.0,10.0,1.1111111111111112,1.9753086419753088,0.0,0.0,11.0,11.0,2.4444444444444446,3.802469135802469,0.0,6.0,16.0,10.0,8.666666666666666,3.555555555555556,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5555555555555556,0.691358024691358,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6666666666666666,1.0370370370370372,0.0,2.0,3.0,1.0,2.2222222222222223,0.345679012345679,2.0,9.105,34.7633333333,25.6583333333,16.76222222221111,10.209629629614817,9.105,0.0,0.464,0.464,0.0515555555555555,0.0916543209876543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,68.0,74.66666666666667,12.0,Ho3+2 O2-6 Te6+1,-2,6,8,2.943920288775949
Be2H7O,Be,H,none,-0.33825922,0.33017334,0.9819643,10.094533777515064,0.0,2.457459870302321,9.0781572185244,9.57394497095209,145.84149992083658,96.1604666906238,67.30069296063031,0.0,Be2 H7 O1,1.0,8.0,7.0,2.3,1.82,1.0,67.0,92.0,25.0,86.5,7.8,92.0,1.00794,15.9994,14.99146,4.1079344,4.33999216,1.00794,14.01,1560.0,1545.99,327.28700000000003,493.0852,14.01,1.0,16.0,15.0,2.7,2.66,1.0,1.0,2.0,1.0,1.3,0.42,1.0,31.0,96.0,65.0,47.5,23.1,31.0,1.57,3.44,1.87,2.1980000000000004,0.2511999999999998,2.2,1.0,2.0,1.0,1.3,0.42,1.0,0.0,4.0,4.0,0.4,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.7,0.98,1.0,0.0,1.0,1.0,0.7,0.42,1.0,0.0,2.0,2.0,0.2,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9,0.36,1.0,6.615,9.105,2.49,7.119,0.7055999999999998,6.615,0.0,7.853,7.853,5.4971,3.2982600000000004,7.853,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,175.8,32.75999999999999,194.0,Be0+2 H0+7 O0+1,0,0,0,0.0
HoInO3,Ho,In,none,-3.01093,0.009912368,2e-07,14.274537533872408,2.0211,6.33043195,6.330431944061379,12.33917131,90.0,90.0,120.00000290506271,0.0,Ho1 In1 O3,8.0,67.0,59.0,28.0,24.0,8.0,33.0,87.0,54.0,73.8,16.32,87.0,15.9994,164.93032,148.93092,65.54930399999999,59.4598848,15.9994,54.8,1747.0,1692.2,468.23,511.508,54.8,3.0,16.0,13.0,12.8,3.92,16.0,2.0,6.0,4.0,3.4,1.6799999999999995,2.0,66.0,192.0,126.0,106.4,48.48,66.0,1.23,3.44,2.21,2.666,0.9288,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.6799999999999995,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,6.0,13.0,7.0,8.8,3.3600000000000003,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6,0.96,0.0,2.0,5.0,3.0,2.8,0.96,2.0,9.105,30.7333333333,21.6283333333,16.46166666666,8.827999999991999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,73.8,74.16,12.0,Ho3+1 In3+1 O2-3,-2,3,5,2.449489742783178
BaClO,Ba,Cl,none,-2.3343914,0.26611385,4.0000033,25.39357811105297,0.4412,4.18472087,7.67634924,9.4860176,90.0,90.0,90.0,0.0,Ba1 Cl1 O1,8.0,56.0,48.0,27.0,19.33333333333333,8.0,9.0,94.0,85.0,63.333333333333336,36.22222222222222,9.0,15.9994,137.327,121.3276,62.92646666666667,49.60035555555555,15.9994,54.8,1000.0,945.2,408.8,394.13333333333327,54.8,2.0,17.0,15.0,11.666666666666666,6.4444444444444455,2.0,2.0,6.0,4.0,3.6666666666666665,1.5555555555555554,2.0,66.0,215.0,149.0,127.66666666666669,58.22222222222223,66.0,0.89,3.44,2.55,2.4966666666666666,1.0711111111111111,0.89,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.6666666666666666,0.0,9.105,63.59,54.485,32.3975,20.795,9.105,0.0,2.493,2.493,0.831,1.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,101.66666666666669,84.8888888888889,12.0,Ba0+1 Cl0+1 O0+1,0,0,0,0.0
SiSeO3,Se,Si,none,-1.3895291,0.9178657,0.0,9.26778248894264,0.0,3.59182591,3.59182591,3.59182591,90.0,90.0,90.0,0.0,O3 Se1 Si1,8.0,34.0,26.0,14.4,7.840000000000001,8.0,78.0,89.0,11.0,85.6,3.040000000000004,87.0,15.9994,78.96,62.96059999999999,31.00874,19.180504,15.9994,54.8,1687.0,1632.2,469.08,497.1360000000001,54.8,14.0,16.0,2.0,15.6,0.6400000000000002,16.0,2.0,4.0,2.0,2.6,0.72,2.0,66.0,120.0,54.0,85.8,23.76,66.0,1.9,3.44,1.54,2.954,0.5831999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.6,0.6399999999999999,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,12.0,7.6,3.3599999999999994,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,9.105,25.92,16.815,14.735,6.756,9.105,0.0,0.799,0.799,0.3144,0.37728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,55.4,68.64,12.0,O0+3 Se0+1 Si0+1,0,0,0,0.0
Mo2IO,I,Mo,none,0.8721458,1.8244538,9.0,21.334248221353302,0.0,4.94178800567622,4.94178800567622,4.94178800567622,60.00000000000001,60.00000000000001,60.00000000000001,0.0,I1 Mo2 O1,8.0,53.0,45.0,36.25,14.125,42.0,50.0,96.0,46.0,70.75,20.75,50.0,15.9994,126.90447,110.90507,83.7059675,33.85328375,95.96,54.8,2896.0,2841.2,1558.4125,1337.5875,2896.0,6.0,17.0,11.0,11.25,5.25,6.0,2.0,5.0,3.0,4.25,1.125,5.0,66.0,154.0,88.0,128.25,31.125,154.0,2.16,3.44,1.2799999999999998,2.605,0.4449999999999999,2.16,1.0,2.0,1.0,1.5,0.5,1.0,0.0,5.0,5.0,2.25,2.25,0.0,0.0,10.0,10.0,5.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,11.0,8.75,4.125,6.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,0.75,0.75,0.0,0.0,5.0,5.0,2.5,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.75,2.25,6.0,9.105,43.015,33.91,20.875,11.07,15.69,0.0,1.062,1.062,0.2655,0.39825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,133.5,95.5,229.0,I0+1 Mo0+2 O0+1,0,0,0,0.0
Cs3BiO4,Bi,Cs,none,-1.5734735,0.025899269,0.1704779,29.826382322885664,1.7619,6.902909417646688,6.902909414644714,6.902909410835543,93.3461735871016,116.50349754267424,119.69474542548892,0.0,Bi1 Cs3 O4,8.0,83.0,75.0,35.0,27.0,8.0,5.0,87.0,82.0,56.125,38.34375,87.0,15.9994,208.9804,192.981,83.96179446250001,67.9623944625,15.9994,54.8,544.4,489.6,208.54625,153.74625,54.8,1.0,16.0,15.0,10.25,6.9375,16.0,2.0,6.0,4.0,4.0,2.0,2.0,66.0,244.0,178.0,143.0,77.0,66.0,0.79,3.44,2.65,2.26875,1.17125,3.44,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.375,1.78125,4.0,0.0,10.0,10.0,1.25,2.1875,0.0,0.0,14.0,14.0,1.75,3.0625,0.0,1.0,29.0,28.0,7.0,5.5,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,3.0,3.0,1.375,1.03125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.75,0.5625,2.0,9.105,115.765,106.66,52.083125,47.76140625000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,93.375,101.71875,12.0,Bi5+1 Cs+3 O2-4,-2,5,7,2.345207879911715
Lu2TeO6,Lu,Te,none,-3.0654573,0.0,-8e-07,13.267625640006957,3.1023,9.02924561,9.029245608462409,5.07368378,90.0,90.0,119.99999725791749,0.0,Lu2 O6 Te1,8.0,71.0,63.0,26.88888888888889,25.185185185185187,8.0,41.0,90.0,49.0,77.11111111111111,16.04938271604938,87.0,15.9994,174.9668,158.9674,63.72555555555555,63.63487407407407,15.9994,54.8,1936.0,1881.2,547.0511111111111,656.3348148148148,54.8,3.0,16.0,13.0,13.11111111111111,4.493827160493827,16.0,2.0,6.0,4.0,3.2222222222222223,1.6296296296296298,2.0,66.0,187.0,121.0,100.88888888888889,46.51851851851851,66.0,1.27,3.44,2.17,2.808888888888889,0.8414814814814814,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.111111111111111,1.382716049382716,4.0,0.0,10.0,10.0,1.3333333333333333,1.9259259259259256,0.0,0.0,14.0,14.0,3.111111111111111,4.839506172839506,0.0,6.0,17.0,11.0,9.555555555555555,4.7407407407407405,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5555555555555556,0.691358024691358,2.0,0.0,9.0,9.0,2.0,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.555555555555556,2.419753086419753,2.0,9.105,34.7633333333,25.6583333333,16.34703703703333,9.65604938271111,9.105,0.0,0.464,0.464,0.0515555555555555,0.0916543209876543,0.0,0.0,0.0022471,0.0022471,0.0004993555555555,0.0007767753086419,0.0,12.0,194.0,182.0,68.0,74.66666666666667,12.0,Lu3+2 O2-6 Te6+1,-2,6,8,2.943920288775949
Er3HfO,Er,Hf,none,-1.2095882,0.14451401,0.0003682,21.7056608779306,0.0,4.76995563,4.76995563,4.76995563,90.0,90.0,90.0,0.0,Er3 Hf1 O1,8.0,72.0,64.0,56.8,19.520000000000003,68.0,35.0,87.0,52.0,47.4,15.839999999999998,35.0,15.9994,178.49,162.4906,139.25328,49.301552,167.259,54.8,2506.0,2451.2,1574.16,607.7439999999999,1770.0,3.0,16.0,13.0,5.8,4.08,3.0,2.0,6.0,4.0,5.2,1.2799999999999998,6.0,66.0,189.0,123.0,161.6,38.24,189.0,1.24,3.44,2.2,1.6919999999999995,0.6991999999999998,1.24,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,14.0,14.0,10.0,4.0,12.0,6.0,18.0,12.0,13.2,2.8800000000000003,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,2.0,8.0,6.0,3.2,1.9200000000000004,2.0,9.105,30.585,21.48,24.612,7.1676,30.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,157.6,58.24000000000001,194.0,Er0+3 Hf0+1 O0+1,0,0,0,0.0
Ca3ClO,Ca,Cl,none,-1.503674,0.6582041,0.832721,24.558231377062192,0.0,4.97037356,4.97037356,4.97037356,90.0,90.0,90.0,0.0,Ca3 Cl1 O1,8.0,20.0,12.0,17.0,3.6,20.0,7.0,94.0,87.0,40.4,40.08,7.0,15.9994,40.078,24.0786,34.33728000000001,7.335151999999998,40.078,54.8,1115.0,1060.2,714.28,480.864,1115.0,2.0,17.0,15.0,7.8,6.959999999999999,2.0,2.0,4.0,2.0,3.4,0.72,4.0,66.0,176.0,110.0,139.2,44.16,176.0,1.0,3.44,2.44,1.92,1.104,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.8,2.16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6,0.72,0.0,9.105,37.77,28.665000000000003,29.3825,10.065,37.77,0.0,2.493,2.493,0.4986,0.79776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,150.2,89.76,225.0,Ca0+3 Cl0+1 O0+1,0,0,0,0.0
EuSO4,Eu,S,none,-2.7452557,0.0,14.000002,14.966397768146283,0.9146,4.928716429988167,4.928716415514264,7.43821492,90.0,90.0,96.308575288638,0.0,Eu1 O4 S1,8.0,63.0,55.0,18.5,14.833333333333334,8.0,25.0,88.0,63.0,76.83333333333333,17.277777777777782,87.0,15.9994,151.964,135.9646,41.33776666666667,36.87541111111111,15.9994,54.8,1095.0,1040.2,283.76,305.28,54.8,3.0,16.0,13.0,13.833333333333334,3.611111111111111,16.0,2.0,6.0,4.0,2.833333333333333,1.111111111111111,2.0,66.0,198.0,132.0,94.5,38.0,66.0,1.185,3.44,2.255,2.920833333333333,0.6922222222222224,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.333333333333333,1.111111111111111,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.1666666666666667,1.9444444444444444,0.0,6.0,9.0,3.0,6.5,0.8333333333333334,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6666666666666667,0.5555555555555555,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.1666666666666667,1.9444444444444444,0.0,2.0,7.0,5.0,2.833333333333333,1.388888888888889,2.0,9.105,36.46,27.355,16.444479166666664,9.785972222222222,9.105,0.0,2.202,2.202,0.367,0.6116666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,57.833333333333336,61.11111111111112,12.0,Eu2+1 O2-4 S6+1,-2,6,8,3.055050463303893
Be2BiO4,Be,Bi,none,-1.215019,1.1934067,0.0002948,12.940252354022164,0.0,4.37091768,4.37091768,5.659698687195858,67.28521879317663,67.28521879317663,90.0,0.0,Be2 Bi1 O4,4.0,83.0,79.0,17.571428571428573,18.69387755102041,8.0,67.0,87.0,20.0,81.14285714285714,8.081632653061225,87.0,9.012182,208.9804,199.968218,41.57176628571428,47.83103820408163,15.9994,54.8,1560.0,1505.2,554.8,574.4,54.8,2.0,16.0,14.0,11.857142857142858,5.63265306122449,16.0,2.0,6.0,4.0,2.571428571428572,0.979591836734694,2.0,66.0,148.0,82.0,86.28571428571429,23.183673469387752,66.0,1.57,3.44,1.87,2.702857142857144,0.8424489795918367,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.7142857142857144,1.5510204081632657,4.0,0.0,10.0,10.0,1.4285714285714286,2.4489795918367347,0.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,2.0,29.0,27.0,8.142857142857142,5.959183673469387,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5714285714285714,0.8979591836734694,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5714285714285714,0.8979591836734694,2.0,7.89,32.95,25.06,12.164285714285716,5.938775510204082,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,64.0,74.28571428571429,12.0,Be0+2 Bi0+1 O0+4,0,0,0,0.0
Na8Cl5O,Cl,Na,none,-1.6823169,0.12868378,-2.22e-05,26.703795270204747,0.0,8.08609193,8.086091928611681,8.08609192539141,59.99999998669359,60.00000002205596,60.0000000352299,0.0,Cl5 Na8 O1,8.0,17.0,9.0,12.928571428571429,2.9081632653061225,11.0,2.0,94.0,92.0,40.92857142857143,44.48979591836734,2.0,15.9994,35.453,19.4536,26.941611017142858,6.079563559183674,22.98976928,54.8,370.87,316.07,277.1257142857143,107.13632653061224,370.87,1.0,17.0,16.0,7.785714285714286,7.755102040816327,1.0,2.0,3.0,1.0,2.9285714285714284,0.1326530612244899,3.0,66.0,166.0,100.0,136.0,34.285714285714285,166.0,0.93,3.44,2.51,1.905714285714286,1.1151020408163266,0.93,1.0,2.0,1.0,1.4285714285714286,0.4897959183673469,1.0,0.0,5.0,5.0,2.071428571428572,2.3673469387755106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.5,2.857142857142857,1.0,0.0,1.0,1.0,0.5714285714285714,0.4897959183673469,1.0,0.0,2.0,2.0,0.5,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0714285714285714,0.1326530612244897,1.0,9.105,29.2433333333,20.1383333333,26.10994047617143,3.5810204081469386,29.2433333333,0.0,2.493,2.493,0.8903571428571428,1.1447448979591837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,154.57142857142858,85.06122448979592,229.0,Cl0+5 Na0+8 O0+1,0,0,0,0.0
HfZn2O,Hf,Zn,none,0.183813,1.793165,0.0001272,15.586491247279591,0.0,4.450831124429152,4.450831124429152,4.450831124429152,59.99999999999999,59.99999999999999,59.99999999999999,0.0,Hf1 O1 Zn2,8.0,72.0,64.0,35.0,18.5,30.0,45.0,87.0,42.0,67.5,11.25,69.0,15.9994,178.49,162.4906,81.31235000000001,48.588825000000014,65.38,54.8,2506.0,2451.2,986.54,759.73,692.68,4.0,16.0,12.0,11.0,3.5,12.0,2.0,6.0,4.0,4.0,1.0,4.0,66.0,175.0,109.0,121.25,27.625,122.0,1.3,3.44,2.14,2.01,0.7149999999999999,1.65,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,10.0,10.0,5.5,4.5,10.0,0.0,14.0,14.0,3.5,5.25,0.0,6.0,18.0,12.0,12.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.5,2.75,0.0,9.105,22.2,13.095,14.80625,3.696875,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,148.5,68.25,194.0,Hf0+1 O0+1 Zn0+2,0,0,0,0.0
